"Worried about not having enough money for monthly expenses or bills: worried, income, poorest 40% (% age 15+)","Financial institution account, income, poorest 40% (% ages 15+)","Borrowed any money, income, poorest 40% (% ages 15+)","Used a mobile phone or the internet to pay bills, income, poorest 40% (% ages 15+)","Owns a debit or credit card, income, poorest 40% (% ages 15+)"
0.12113571549750923,-2.9919556267626453,1.1136597523159726,-0.5518850612601575,4.4653421144768535
-2.5158696190414283,-3.676149005479516,0.5060376663278197,-0.5910829321651465,4.644209927807147
-0.13300142440238183,3.50376212390523,1.048385339584497,1.8321815767412906,-1.3574189031032988
-0.5363088718073614,2.8151148705651527,-2.1520320502665924,-0.5050594573243026,0.5849368452103416
5.586825159322291,4.3324722202591985,-3.07927751851151,0.6505116838959868,-11.220534140669155
6.48211657326166,4.410646667201501,-1.962988540044765,0.7446745369037062,-10.58320414642021
-0.34821827601452693,-2.032566541250449,-1.5386977067755438,-1.7699745846936912,7.414402264822718
4.356518622535443,8.906196576241866,-0.9004571638189969,2.3260585834539267,-13.809964079505036
-1.973163983588262,-6.4628532916955415,0.20704484081326235,-0.16325188727386752,9.497771050906866
-0.26301312213719197,2.8746526935082124,2.1103327134425136,-2.2421241099321523,-1.5298266093339064
-0.3665661009251804,4.712188308661239,1.6753848100509963,-1.2840428681117457,-3.072961410741472
-0.5369584647506889,3.5923207864061664,-0.4166848723909369,1.3122533489084045,-4.658104946146071
-2.537452535461838,2.614683835032136,-0.7133774032600332,0.13518063482860687,-0.6589736954497422
1.3639396570318016,-8.304312879894281,0.537755740104783,0.27137599324576067,7.583895236533033
-1.6509308924714636,-3.072474664036857,-1.6751649574744532,-2.0918247022277807,6.5072061578603355
-1.8407909015137909,-4.604293924354345,-1.3712195922234058,0.31806845505977677,5.704208215945124
4.123399766216635,1.7808315132284775,-5.749326005425486,0.04686564544462066,-0.9939204554164868
0.09921852363981998,11.01790160334997,2.7666588987594114,2.8430780066947356,-10.410491569834246
0.3720209024805312,5.40253840549125,-1.1822714497655897,1.57384119004234,-3.459932577950031
-2.330231035335841,0.5065929658169398,2.763056150690753,-1.6785042044595992,6.1431752463540334
-3.030332090926116,-17.79474801910063,-1.274191193930962,-1.3771686563644217,14.736513418308592
-0.37929324795607533,4.735281270680527,0.2279846534154828,-0.7148408309365861,-1.7007006689392838
-1.3669571861123266,-7.194876912657808,-0.03642543390391495,0.5020467407498144,9.694775393409072
5.0818361489507655,3.6732763980926286,2.585835561301132,-0.4459177886755974,-5.832303429279809
1.2353700100745488,10.808947783854839,1.1728343355480693,1.1621576250963823,-16.500605074981667
-0.4965607770692334,-1.7640817037834202,2.75120002855012,-0.8166078662409653,7.230520981677902
-2.7103430497545165,3.4376398462653053,1.935155266616527,-2.5791812551622497,-1.2916563869808755
-1.6661077185035205,-3.498782693966341,1.4386265363556376,-1.5291923713904656,2.9631265134193585
-3.0419435722790142,-14.488462377711667,3.60230258465597,2.767359280228039,16.779395990431265
6.113043304922574,11.181205679334525,2.64946132129905,3.0291829124076806,-20.06244043055928
5.23316581061107,4.0792399219545565,-1.2263072784851192,0.5516616319530927,-7.044083889610574
-3.571194641887126,-4.77076910318398,-1.3330461876064295,0.37078892036986044,5.403846004706587
-1.3461487153657554,5.177423017403907,1.7307798337858236,0.47017475060857095,-1.0506453185524034
3.887746355657825,3.801837319372766,-2.4799412014145292,-1.1190682743348421,-6.56956835691756
-1.4113569867609108,-2.165728071048872,-1.858050652378202,-0.48973737586080013,5.921182551008288
-0.40435829115038047,8.53181156581377,0.3841413471323367,4.727316167948185,-10.285569334757607
-2.061947858137401,-7.256369154600799,-1.3124098312428547,-0.18021880583513905,8.831496076541992
-1.875543824495045,-9.96930743820668,3.661911447671849,-0.6180926907450557,16.000873839885532
1.9960689651003474,3.662518951733279,-2.3364772596796657,0.6575807889459093,-2.9186083445151083
5.284571449858667,6.666561626629862,0.24529597894277266,-0.07010587531490842,-10.387933850854898
4.9159810925385345,1.591404742857176,-7.775576559879182,1.1954904785128433,-1.5744147968510538
-0.9138591985681329,1.886663415132288,4.638524735785758,-3.7808790283099447,1.6692355798244365
-1.5538096553874614,0.3042288899798723,1.059523753882766,-2.1082536698883856,0.4156015557830375
-2.057463076703298,-6.145339574272975,0.24714496541280528,0.35641280273756903,4.587656550440525
9.862540476589327,2.0187198313321506,-1.8438742014074156,3.5747940383044696,-5.5114198795624905
2.32509690695423,-1.271695925550076,-3.486688455990548,1.7531219951165273,3.5311211455982114
6.615626286947702,0.27081745034996585,-2.0314515464687073,0.46400620642835966,-4.046382600861181
-1.5097818777117777,0.6594847552395344,5.061090400340997,-0.20794792676819274,-4.731269980788904
1.0037011479028228,0.9992107541713074,-2.0365461484756824,-1.6440353948011825,-2.0553583770184045
-1.193647086838188,-0.5915149135331048,0.08888899556088581,-1.7870583473105985,0.30369093270299174
-2.9514151292584234,5.744290809798091,-1.2217884792786717,1.8036655774751795,-4.810684584780372
-0.020362362783784116,1.5558329331470224,-3.390601720330592,3.355816240690426,0.5681582511958945
0.37455062637411035,1.7863024816906257,-2.3568679295951185,-0.2772152857098409,-0.7868885409479274
-0.3359461867658,4.100914729351798,2.17696574966489,-1.1186563084021857,-1.3337815982901153
-0.31618817234178187,-2.3754820027202177,1.5321687602094687,-0.05215605474576271,-0.666024524667836
-2.5851439686034112,-9.64838817505516,0.6053553054386294,-0.5542070128653558,9.131237928037969
0.8382636046266292,10.418492233246088,1.3207876651720447,2.2226870174703324,-15.480467242584583
-5.710689281119226,-17.654200868729983,-2.2984696434363574,-2.326444747347633,12.034421185947451
-0.9299804933005857,-3.2987751891370807,-0.5384908842253546,-1.7126930582740192,5.244281233846008
-1.9740176496108752,-8.518415651908526,0.38679157623437366,-2.232688663992578,9.597677140555751
-0.3420395581701081,11.64179316887124,0.02595573329321521,-0.9823982200165959,-12.600662727340039
-2.2595083800136573,-5.791629458914446,0.3432960303328443,-1.919868307690333,7.303298575678545
3.596385734444878,8.818094499080674,1.7925749163892277,-0.013842689396972752,-10.17791912068786
-0.9585493318301221,7.908337429727307,1.5616005838862623,-0.8903885881275344,-8.961051757639865
0.7147823100368562,5.822661042911694,2.454138021639129,0.9777348305025164,-1.5749542625009738
-0.840012944398193,3.6150580555431486,-0.9450147456628564,2.0692214923715557,-7.919353712376426
0.1432861433473821,0.7135455250940284,-0.07562900365151393,-0.5090433649584352,0.719998999587509
-3.7612533299215674,-9.597113581820478,-0.4974499567485182,-1.9038776710558043,11.361728041318191
-6.480653703301773,-16.208569216073947,-3.7986402434183457,-3.207426835379909,9.556886561151043
-0.8664114762011046,2.3531385463415875,-1.3722452323813679,-0.5861443293009887,-2.530849307602493
0.9573327351728564,1.705469037798759,-3.7171702391277424,-1.982664439062223,1.7713843959073703
6.367108691103056,10.293432688158614,2.0450691683996176,0.711446760278168,-19.734907231742106
6.730311671535808,3.7821645209597827,-2.6063907630434837,0.6789744018668173,-9.33161495487043
-1.4461724138657015,-13.512945170781855,2.8683312038213,1.0859857433898812,15.657484827290126
-0.36878214010433946,-0.3278356790473793,0.6898525543651173,-0.5505760656699314,0.06018942761544244
-2.0957596452337786,3.4601443535054814,1.1099611889991832,-1.7346403170552034,-2.2982065779959413
-3.6497087673047943,-18.508484828946408,2.1173441241540676,0.2187320455509809,20.415627786993355
0.2728217226601125,-4.988623192894281,5.771444581082286,1.1226963316651717,7.675876654307556
-4.951014560329007,-14.924407070264353,0.8794675546938393,-0.09659815674978312,16.21306221209054
-0.44912610775584727,2.0576258291676344,3.4911187859318633,-0.616407043792929,3.3128417870466027
-0.5237873219451215,-1.441306834934183,0.20248907486814405,-1.2683882265804953,3.093304090742196
-1.4177571675027192,9.148130594639696,-0.09711920364055704,3.669113630694688,-10.958745306792745
-0.42142205687277023,11.62869577071022,0.14522090806122812,-0.3697996171132578,-11.594680779678582
-2.1580802254087157,3.2112896769305914,1.5829795840323329,-0.5141142030768594,-1.5240357351078995
-3.5232978296086706,4.626223905713226,-2.3723131281610326,3.669043189858801,-2.936932683026826
0.5262872608562461,2.3096281418558995,0.021661634281424647,-0.6374336789375481,-4.398420562198407
-0.1970578799460041,-3.7585530526688604,-0.3867425010815868,-0.7023631580945722,5.860351445179173
2.065963856532476,1.391898167514428,1.8079059258312324,-1.4070071922562566,-1.8222157357222315
-1.8541011201351845,-10.932230707584527,-0.10957375484533216,-1.0074693445335,11.812972180522369
-0.8728621504243339,14.883796378332173,2.5750828735586797,2.1457402962421916,-16.5488098267055
-1.9993106726758003,8.521638446685808,-0.7091388882897522,2.3770050575103037,-10.54788693884498
2.809759951464514,8.779763560147387,0.5291938477090188,-0.26651317250823503,-9.144779030256565
-0.6732819895135718,1.9425391887956074,-0.6195832597486971,-0.0277498988653421,-1.1444838670140327
3.8503066471904654,5.316950238794772,-1.6335067334281148,-0.19701025734316913,-7.635707188733045
-1.7774077382012818,4.4100567872966,2.8658982471335928,-3.1288665870386705,-4.152566694878203
4.804054460379268,-0.6827211720725996,-5.1830768245941385,1.0639798039937025,-1.6351014709409206
-3.3236952777541404,-3.352502100843872,3.781314719233742,-0.5326666074081026,7.409688126287812
-2.040582291043819,-15.567210238352295,1.3428040226745779,-1.3590532476548933,15.687685729940203
-2.830308034629267,0.3674002344748746,-2.19593465063157,1.2587100016896295,-0.5276696190063053
-0.5242968196969349,-4.574006300591907,-0.7309915704259904,0.10779212620608103,5.593365971287596
-2.1181588883102713,-2.404080777385932,-1.1069252423758464,-0.27443190615965696,3.8567950298481817
-0.004210754942022998,1.6046254753982598,-3.109651055757536,-0.06460107459052944,-0.39409403899092044
-1.2952616096791483,3.264478726129572,-1.0388868031497493,2.0236407192102908,-5.030420733047324
9.7208628362239,-0.11448179546883086,-3.430968007978328,1.9342517580289726,-5.988388826467661
1.5381525263215057,4.701840929570427,-1.6331303992591373,-0.6241148454273879,-3.6383909080980894
-2.4156729371478796,3.545704829250192,-0.5360422743511348,0.0029528696853263203,-1.6111742871938384
0.4007461363279625,-2.3402716505933805,2.7347913062731433,0.9417689707006001,0.1765725706046224
-0.594597622337,-8.589543942111622,1.1727639333359652,0.8736315976728428,8.547892598528822
-1.7474288256524115,-8.933797196097762,0.02233859183654907,-1.6076533944502351,10.414762456598112
-0.5424308919949121,-9.286277050409025,1.3191405185540512,-0.34754492036036577,9.068434830569139
